date_start_utc,date_end_utc,estimated,estimated_start,start_text,medal,venue_code,description,venue_code_other,discription_other,team_1_code,team_1,team_2_code,team_2,tag,sport,sport_code,sport_url
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/1/2024 15:30,8/1/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/8/2024 15:30,8/8/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
8/8/2024 15:30,8/8/2024 15:30,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
7/27/2024 12:30,7/27/2024 13:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/27/2024 14:00,7/27/2024 15:15,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/27/2024 16:00,7/27/2024 17:15,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/28/2024 12:45,7/28/2024 14:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/28/2024 14:45,7/28/2024 16:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/29/2024 12:45,7/29/2024 13:15,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/29/2024 12:30,7/29/2024 17:30,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/31/2024 12:30,7/31/2024 14:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/31/2024 12:30,7/31/2024 15:30,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/1/2024 15:30,8/1/2024 17:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/2/2024 12:30,8/2/2024 17:30,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/2/2024 12:30,8/2/2024 17:30,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/4/2024 12:30,8/4/2024 20:30,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/4/2024 13:00,8/4/2024 18:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
8/5/2024 12:30,8/5/2024 17:00,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
7/27/2024 15:30,7/27/2024 19:01,False,False,,,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
7/28/2024 15:30,7/28/2024 19:01,False,False,,,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
8/6/2024 16:00,8/6/2024 18:58,False,False,,,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
8/7/2024 16:00,8/7/2024 18:58,False,False,,,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
8/5/2024 13:30,8/5/2024 15:50,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/5/2024 16:30,8/5/2024 17:00,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/5/2024 17:10,8/5/2024 17:30,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/6/2024 13:30,8/6/2024 15:50,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/6/2024 16:30,8/6/2024 17:00,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/6/2024 17:10,8/6/2024 17:30,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/7/2024 13:30,8/7/2024 15:35,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/7/2024 15:58,8/7/2024 16:13,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/7/2024 16:16,8/7/2024 16:20,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/8/2024 13:30,8/8/2024 15:35,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/8/2024 15:58,8/8/2024 16:13,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/8/2024 16:16,8/8/2024 16:20,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/9/2024 13:45,8/9/2024 15:18,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
8/10/2024 13:45,8/10/2024 15:18,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
7/27/2024 22:30,7/27/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/28/2024 3:18,7/28/2024 3:48,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/28/2024 22:30,7/28/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/29/2024 3:18,7/29/2024 3:48,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/29/2024 22:30,7/29/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/30/2024 3:18,7/30/2024 3:28,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/30/2024 22:30,7/30/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/31/2024 0:54,7/31/2024 1:24,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/31/2024 3:18,7/31/2024 3:48,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/31/2024 4:30,7/31/2024 5:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/31/2024 22:30,7/31/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
8/1/2024 22:30,8/1/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
8/2/2024 22:30,8/2/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
8/3/2024 22:30,8/3/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
8/4/2024 22:30,8/4/2024 23:00,False,False,,,TAH,"Teahupo'o, Tahiti",,,,,,,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing
7/27/2024 18:30,7/27/2024 19:15,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/27/2024 20:00,7/27/2024 20:45,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/27/2024 23:30,7/28/2024 0:15,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/28/2024 13:30,7/28/2024 14:15,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/28/2024 19:30,7/28/2024 20:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/28/2024 23:30,7/29/2024 0:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/29/2024 13:30,7/29/2024 14:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/29/2024 20:30,7/29/2024 21:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/29/2024 23:30,7/30/2024 0:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/30/2024 13:30,7/30/2024 14:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/31/2024 13:30,7/31/2024 14:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/31/2024 18:30,7/31/2024 19:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/31/2024 23:30,8/1/2024 0:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/1/2024 13:30,8/1/2024 14:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/1/2024 15:30,8/1/2024 16:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/1/2024 18:30,8/1/2024 19:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/1/2024 19:30,8/1/2024 20:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/1/2024 23:30,8/2/2024 0:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/2/2024 0:30,8/2/2024 1:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/2/2024 13:30,8/2/2024 14:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/2/2024 14:30,8/2/2024 15:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/2/2024 17:00,8/2/2024 18:00,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/2/2024 18:00,8/2/2024 19:00,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/5/2024 13:30,8/5/2024 16:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/5/2024 18:30,8/5/2024 21:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/5/2024 23:30,8/6/2024 2:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/6/2024 13:30,8/6/2024 16:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/6/2024 18:30,8/6/2024 21:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/6/2024 23:30,8/7/2024 2:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/7/2024 13:30,8/7/2024 16:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/7/2024 18:30,8/7/2024 21:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/7/2024 23:30,8/8/2024 2:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/8/2024 13:30,8/8/2024 16:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/8/2024 18:30,8/8/2024 21:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
8/8/2024 23:30,8/9/2024 2:30,False,False,,,SP4,South Paris Arena 4,,,,,,,table-tennis,Table Tennis,TTE,https://olympics.com/en/paris-2024/sports/table-tennis
7/27/2024 15:30,7/27/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/27/2024 15:30,7/27/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/27/2024 15:30,7/27/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/27/2024 15:30,7/27/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/27/2024 22:30,7/28/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/28/2024 15:30,7/28/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/28/2024 15:30,7/28/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/28/2024 15:30,7/28/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/28/2024 22:30,7/28/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/28/2024 22:30,7/29/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/29/2024 15:30,7/29/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/29/2024 15:30,7/29/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/29/2024 15:30,7/29/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/29/2024 15:30,7/29/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/29/2024 22:30,7/30/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/30/2024 15:30,7/30/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/30/2024 15:30,7/30/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/30/2024 15:30,7/30/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/30/2024 15:30,7/30/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/30/2024 22:30,7/31/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/31/2024 15:30,7/31/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/31/2024 15:30,7/31/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/31/2024 15:30,7/31/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/31/2024 15:30,7/31/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
7/31/2024 22:30,8/1/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/1/2024 15:30,8/1/2024 20:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/1/2024 15:30,8/1/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/1/2024 15:30,8/1/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/1/2024 22:30,8/2/2024 2:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/2/2024 15:30,8/2/2024 15:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/2/2024 22:30,8/2/2024 22:30,False,False,,,RGA,Roland-Garros Stadium,,,,,,,tennis,Tennis,TEN,https://olympics.com/en/paris-2024/sports/tennis
8/2/2024 15:30,8/2/2024 16:59,False,False,,,BCY,Bercy Arena,,,,,,,trampoline-gymnastics,Trampoline,GTR,https://olympics.com/en/paris-2024/sports/trampoline-gymnastics
8/2/2024 21:30,8/2/2024 23:00,False,False,,,BCY,Bercy Arena,,,,,,,trampoline-gymnastics,Trampoline,GTR,https://olympics.com/en/paris-2024/sports/trampoline-gymnastics
7/27/2024 12:30,7/27/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/27/2024 16:30,7/27/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/27/2024 20:30,7/27/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/28/2024 0:30,7/28/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/28/2024 12:30,7/28/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/28/2024 16:30,7/28/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/28/2024 20:30,7/28/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/29/2024 0:30,7/29/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/29/2024 12:30,7/29/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/29/2024 16:30,7/29/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/29/2024 20:30,7/29/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/30/2024 0:30,7/30/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/30/2024 12:30,7/30/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/30/2024 16:30,7/30/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/30/2024 20:30,7/30/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/31/2024 0:30,7/31/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/31/2024 12:30,7/31/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/31/2024 16:30,7/31/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
7/31/2024 20:30,7/31/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/1/2024 0:30,8/1/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/1/2024 12:30,8/1/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/1/2024 16:30,8/1/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/1/2024 20:30,8/1/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/2/2024 0:30,8/2/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/2/2024 12:30,8/2/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/2/2024 16:30,8/2/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/2/2024 20:30,8/2/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/3/2024 0:30,8/3/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/3/2024 12:30,8/3/2024 15:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/3/2024 16:30,8/3/2024 19:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/3/2024 20:30,8/3/2024 23:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
8/4/2024 0:30,8/4/2024 3:00,False,False,,,SP1,South Paris Arena 1,,,,,,,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball
